Year,Term,Number,Subject,Course Title,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W
2015,Fall,102,ECON,Microeconomic Principles,"Zhang, Cong",5,11,6,7,5,1,1,0,0,0,0,0,1,0
2015,Fall,102,ECON,Microeconomic Principles,"Zhang, Cong",3,12,3,6,6,2,2,1,0,0,0,0,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Zhang, Cong",1,15,5,8,3,3,1,0,0,0,0,0,1,0
2015,Fall,102,ECON,Microeconomic Principles,"Gao, Xing",6,13,5,5,5,0,0,0,0,0,0,0,1,0
2015,Fall,102,ECON,Microeconomic Principles,"Gao, Xing",2,7,7,6,6,1,1,3,0,1,0,0,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Gao, Xing",1,17,3,5,4,2,0,1,0,1,1,0,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Gao, Xing",2,11,2,9,4,3,1,1,0,1,0,0,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Ma, Sen",4,14,4,6,3,2,1,0,0,0,0,0,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Ma, Sen",4,8,3,10,7,0,0,1,0,1,0,0,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Ma, Sen",5,14,1,4,6,1,0,0,1,0,1,0,0,1
2015,Fall,102,ECON,Microeconomic Principles,"Ma, Sen",10,11,6,4,2,0,1,1,0,0,0,0,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Corredor Waldro, Adriana",11,9,4,3,6,2,0,1,0,0,1,0,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Corredor Waldro, Adriana",8,9,3,10,4,0,1,1,0,0,0,0,1,0
2015,Fall,102,ECON,Microeconomic Principles,"Chen, Yuci",9,10,6,3,5,1,3,2,0,0,0,0,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Chen, Yuci",6,10,3,6,3,0,3,1,1,0,0,1,2,1
2015,Fall,102,ECON,Microeconomic Principles,"Saenz Munoz, Luis Felipe",2,11,7,8,6,1,1,0,0,1,0,0,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Saenz Munoz, Luis Felipe",9,14,1,8,1,0,1,0,0,1,0,0,2,0
2015,Fall,102,ECON,Microeconomic Principles,"Dent, Keith",3,18,5,2,5,2,2,0,0,1,0,0,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Dent, Keith",9,12,4,5,2,0,1,2,1,0,0,0,1,0
2015,Fall,102,ECON,Microeconomic Principles,"Jachetta, Christine B",2,14,6,7,6,1,0,0,0,0,0,0,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Jachetta, Christine B",9,11,2,4,5,1,1,0,0,1,0,1,1,0
2015,Fall,102,ECON,Microeconomic Principles,"Gillis, Monica",5,13,4,6,2,2,3,0,0,0,0,0,1,0
2015,Fall,102,ECON,Microeconomic Principles,"Gillis, Monica",5,16,4,5,2,2,1,0,0,1,0,0,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Feld, Brian H",6,8,6,4,5,2,1,1,0,1,0,0,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Gillis, Monica",6,16,2,4,4,0,1,1,1,0,0,0,1,0
2015,Fall,102,ECON,Microeconomic Principles,"Gillis, Monica",11,13,3,1,5,0,2,0,0,0,0,1,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Ham Gonzalez, Andres",6,21,3,3,0,2,0,0,0,0,1,0,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Szewerniak, Wojciech W",3,8,14,2,1,1,1,2,1,0,0,0,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Szewerniak, Wojciech W",5,9,4,4,4,1,2,1,1,1,0,0,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Szewerniak, Wojciech W",3,7,3,8,3,6,2,1,0,0,0,0,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Yang, Bei",2,5,2,4,7,2,3,3,1,0,0,0,3,0
2015,Fall,102,ECON,Microeconomic Principles,"Constantinou, Evangelos",2,11,5,8,1,0,2,2,0,0,0,0,1,0
2015,Fall,102,ECON,Microeconomic Principles,"Constantinou, Evangelos",3,8,2,5,7,3,2,0,0,2,0,1,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Kwak, Eunhye",4,6,7,4,2,3,1,1,0,0,0,1,0,0
2015,Fall,102,ECON,Microeconomic Principles,"Quigley, David",3,4,8,5,1,4,1,3,2,2,0,0,1,0
2015,Fall,103,ECON,Macroeconomic Principles,"Zhang, Zheng",0,4,7,8,7,5,0,2,0,0,0,0,0,0
2015,Fall,103,ECON,Macroeconomic Principles,"Zhang, Zheng",0,4,5,6,10,3,2,0,0,0,0,1,1,0
2015,Fall,103,ECON,Macroeconomic Principles,"Zhang, Zheng",0,2,0,12,7,6,0,0,0,0,0,0,0,0
2015,Fall,103,ECON,Macroeconomic Principles,"Zhang, Zheng",0,4,7,10,5,5,1,2,0,0,0,0,0,0
2015,Fall,103,ECON,Macroeconomic Principles,"Kelly, James C",0,8,9,8,5,2,2,0,0,1,0,0,0,0
2015,Fall,103,ECON,Macroeconomic Principles,"Kelly, James C",0,7,7,9,6,1,2,1,0,0,0,0,0,0
2015,Fall,103,ECON,Macroeconomic Principles,"Kelly, James C",2,7,12,6,4,2,0,0,0,0,0,1,0,0
2015,Fall,103,ECON,Macroeconomic Principles,"Kelly, James C",1,5,8,8,6,2,3,1,0,0,0,0,0,0
2015,Fall,103,ECON,Macroeconomic Principles,"Ding, Chen",1,2,3,5,3,6,3,4,3,1,0,0,1,0
2015,Fall,103,ECON,Macroeconomic Principles,"Ding, Chen",0,4,9,3,6,2,2,2,1,0,0,0,1,1
2015,Fall,103,ECON,Macroeconomic Principles,"Ding, Chen",0,4,6,4,2,2,5,6,2,2,0,0,0,0
2015,Fall,103,ECON,Macroeconomic Principles,"Ding, Chen",2,5,5,5,4,2,3,0,4,0,0,0,0,0
2015,Fall,103,ECON,Macroeconomic Principles,"Halim, Daniel Z",2,2,2,7,4,5,3,2,2,1,0,0,0,0
2015,Fall,103,ECON,Macroeconomic Principles,"Halim, Daniel Z",1,4,4,3,7,0,2,3,1,0,0,0,0,0
2015,Fall,103,ECON,Macroeconomic Principles,"Cho, Hee Pyung",1,4,1,4,2,2,5,2,1,0,0,0,0,0
2015,Fall,103,ECON,Macroeconomic Principles,"Cho, Hee Pyung",3,3,2,6,3,2,3,3,3,0,0,0,0,0
2015,Fall,103,ECON,Macroeconomic Principles,"Xu, Jianfeng",0,9,5,10,6,1,2,0,0,0,0,0,0,0
2015,Fall,103,ECON,Macroeconomic Principles,"Xu, Jianfeng",0,8,2,12,2,1,1,1,1,0,1,0,0,1
2015,Fall,103,ECON,Macroeconomic Principles,"Xu, Jianfeng",0,8,2,6,6,2,0,2,1,1,0,0,0,0
2015,Fall,103,ECON,Macroeconomic Principles,"Xu, Jianfeng",0,8,3,7,9,1,3,0,1,0,0,0,0,0
2015,Fall,103,ECON,Macroeconomic Principles,"Sun, Lingling",1,7,9,6,9,1,0,1,0,0,0,0,0,1
2015,Fall,103,ECON,Macroeconomic Principles,"Sun, Lingling",0,4,11,3,7,3,2,1,1,0,0,0,0,1
2015,Fall,103,ECON,Macroeconomic Principles,"Sun, Lingling",2,6,7,7,4,1,4,0,0,0,0,0,0,1
2015,Fall,103,ECON,Macroeconomic Principles,"Sun, Lingling",1,4,7,2,11,2,0,1,0,0,0,0,0,0
2015,Fall,202,ECON,Economic Statistics I,"Vogler, Jacob E",1,8,0,0,8,0,0,3,0,0,4,1,1,0
2015,Fall,202,ECON,Economic Statistics I,"Schultz, Colleen",0,11,0,1,8,1,1,3,0,0,2,0,1,0
2015,Fall,202,ECON,Economic Statistics I,"Vogler, Jacob E",2,8,0,0,9,0,2,4,2,0,2,0,0,0
2015,Fall,202,ECON,Economic Statistics I,"Hwang, In Do",0,8,1,1,13,1,0,4,0,0,0,0,0,0
2015,Fall,202,ECON,Economic Statistics I,"Hwang, In Do",1,5,1,1,11,0,0,5,0,0,2,0,0,2
2015,Fall,202,ECON,Economic Statistics I,"Hwang, In Do",0,5,2,1,11,0,0,5,0,2,2,0,2,0
2015,Fall,202,ECON,Economic Statistics I,"Fernandez Guerr, Sofia",1,15,1,1,7,0,1,3,0,0,2,0,0,0
2015,Fall,202,ECON,Economic Statistics I,"Fernandez Guerr, Sofia",0,8,0,0,10,1,0,0,0,0,4,3,3,0
2015,Fall,202,ECON,Economic Statistics I,"Lee, Jae-Myun",2,7,1,1,11,1,2,7,1,0,3,0,0,0
2015,Fall,202,ECON,Economic Statistics I,"Lee, Jae-Myun",2,8,1,1,12,1,0,4,0,0,2,1,1,0
2015,Fall,202,ECON,Economic Statistics I,"Lee, Jae-Myun",1,7,1,1,13,2,2,2,1,1,2,0,0,0
2015,Fall,202,ECON,Economic Statistics I,"Anderson, Patrese N",2,14,0,1,6,0,0,3,0,0,1,0,0,0
2015,Fall,202,ECON,Economic Statistics I,"Anderson, Patrese N",0,5,0,1,13,0,1,2,1,1,5,1,1,0
2015,Fall,202,ECON,Economic Statistics I,"Kim, Kwanghyun",0,10,0,0,11,0,1,4,0,2,3,0,1,2
2015,Fall,202,ECON,Economic Statistics I,"Amini Behbahani, Amirhoss",3,13,0,3,9,0,1,3,0,0,1,0,0,1
2015,Fall,202,ECON,Economic Statistics I,"Amini Behbahani, Amirhoss",1,7,0,1,10,1,1,7,3,0,2,0,1,0
2015,Fall,202,ECON,Economic Statistics I,"Amini Behbahani, Amirhoss",4,9,0,0,9,1,1,3,0,0,6,0,2,0
2015,Fall,203,ECON,Economic Statistics II,"Bottan, Nicolas L",2,4,1,4,5,2,2,4,2,3,0,1,4,0
2015,Fall,203,ECON,Economic Statistics II,"Bottan, Nicolas L",2,3,3,4,9,4,3,3,2,1,0,0,3,0
2015,Fall,203,ECON,Economic Statistics II,"Bottan, Nicolas L",3,6,2,4,6,7,1,3,0,2,1,0,1,0
2015,Fall,203,ECON,Economic Statistics II,"Sarhangian, Saeed",2,4,2,3,4,6,5,3,2,4,0,0,5,2
2015,Fall,203,ECON,Economic Statistics II,"Sarhangian, Saeed",2,2,1,1,5,8,5,4,0,0,5,1,2,0
2015,Fall,203,ECON,Economic Statistics II,"Sarhangian, Saeed",0,4,5,2,4,4,4,3,1,2,2,0,3,0
2015,Fall,203,ECON,Economic Statistics II,"Olivares Gonzal, Mauricio",3,2,1,3,2,2,1,4,1,3,0,1,2,0
2015,Fall,203,ECON,Economic Statistics II,"Olivares Gonzal, Mauricio",4,3,5,2,3,1,2,6,4,2,1,0,4,1
2015,Fall,203,ECON,Economic Statistics II,"Olivares Gonzal, Mauricio",2,3,0,4,2,4,2,3,1,3,0,1,2,0
2015,Fall,203,ECON,Economic Statistics II,"Fan, Rui",1,2,2,3,2,1,0,2,3,0,0,1,4,0
2015,Fall,203,ECON,Economic Statistics II,"Munoz Morales, Juan S",4,6,0,4,5,5,2,3,5,2,2,1,0,0
2015,Fall,203,ECON,Economic Statistics II,"Munoz Morales, Juan S",4,2,4,4,3,2,5,3,1,0,2,1,2,0
2015,Fall,203,ECON,Economic Statistics II,"Munoz Morales, Juan S",1,6,6,5,4,2,3,3,2,3,2,0,3,0
2015,Fall,203,ECON,Economic Statistics II,"Arga, Desak Nyoman Fi",3,5,3,2,7,4,3,3,1,1,1,0,4,0
2015,Fall,203,ECON,Economic Statistics II,"Arga, Desak Nyoman Fi",5,5,3,3,1,3,2,4,1,1,0,0,3,0
2015,Fall,203,ECON,Economic Statistics II,"Arga, Desak Nyoman Fi",2,2,5,5,4,6,3,1,4,2,0,1,0,0
2015,Fall,220,ECON,Intl Economic Principles,"Leite Estanisla, Luiz Fel",2,2,7,1,3,2,2,0,0,1,1,0,2,0
2015,Fall,302,ECON,Inter Microeconomic Theory,"Farhoodi, Abdollah",2,6,2,4,1,2,6,6,0,1,1,0,3,0
2015,Fall,302,ECON,Inter Microeconomic Theory,"Farhoodi, Abdollah",1,10,2,5,10,2,1,0,0,5,0,1,2,0
2015,Fall,302,ECON,Inter Microeconomic Theory,"Khazra, Nazanin",2,7,5,2,6,2,1,4,3,0,2,0,1,0
2015,Fall,302,ECON,Inter Microeconomic Theory,"Khazra, Nazanin",5,8,3,3,7,4,2,3,0,1,1,0,2,0
2015,Fall,302,ECON,Inter Microeconomic Theory,"Wu, Yue",2,6,2,7,4,8,4,1,2,0,0,0,3,0
2015,Fall,302,ECON,Inter Microeconomic Theory,"Wu, Yue",7,7,3,0,4,3,3,3,2,2,1,0,3,0
2015,Fall,302,ECON,Inter Microeconomic Theory,"Wu, Yue",4,7,3,4,8,1,2,2,1,0,1,0,0,1
2015,Fall,302,ECON,Inter Microeconomic Theory,"Wu, Yue",3,4,3,4,6,4,3,3,2,1,1,0,1,0
2015,Fall,302,ECON,Inter Microeconomic Theory,"Zuo, Bing",2,7,6,1,4,3,3,2,1,3,1,1,1,0
2015,Fall,302,ECON,Inter Microeconomic Theory,"Zuo, Bing",1,7,5,1,9,1,2,4,1,2,1,0,2,0
2015,Fall,302,ECON,Inter Microeconomic Theory,"Set, Eric B",2,2,2,1,7,3,1,0,0,2,0,0,1,0
2015,Fall,302,ECON,Inter Microeconomic Theory,"Shakiba, Mehdi",2,1,8,4,3,1,4,0,1,0,0,1,1,1
2015,Fall,302,ECON,Inter Microeconomic Theory,"Shakiba, Mehdi",1,5,4,2,4,5,1,0,3,1,2,3,0,1
2015,Fall,302,ECON,Inter Microeconomic Theory,"Xu, Hui",6,1,5,3,4,3,4,2,2,2,0,0,0,1
2015,Fall,302,ECON,Inter Microeconomic Theory,"Xu, Hui",4,1,3,5,6,8,0,1,3,2,0,0,0,0
2015,Fall,302,ECON,Inter Microeconomic Theory,"Shakiba, Mehdi",2,4,3,2,2,4,4,1,4,1,1,0,1,0
2015,Fall,302,ECON,Inter Microeconomic Theory,"Shakiba, Mehdi",2,4,7,2,5,2,4,1,2,0,2,0,0,0
2015,Fall,302,ECON,Inter Microeconomic Theory,"Xu, Hui",3,4,4,4,3,8,0,1,1,0,1,2,3,0
2015,Fall,302,ECON,Inter Microeconomic Theory,"Sadayuki, Taisuke",4,4,1,1,6,5,1,2,2,0,1,1,3,1
2015,Fall,302,ECON,Inter Microeconomic Theory,"Sadayuki, Taisuke",0,4,6,4,2,6,0,1,2,2,0,1,4,0
2015,Fall,303,ECON,Inter Macroeconomic Theory,"Feng, Zhigang",1,4,2,11,6,2,3,1,0,0,0,0,0,0
2015,Fall,303,ECON,Inter Macroeconomic Theory,"Arvin-Rad, Hassan",4,10,3,7,4,4,2,5,6,1,4,0,2,0
2015,Fall,303,ECON,Inter Macroeconomic Theory,"Khan, Asad R",2,4,5,3,7,7,2,2,0,0,0,2,0,0
2015,Fall,303,ECON,Inter Macroeconomic Theory,"Khan, Asad R",1,3,3,5,4,10,5,0,2,1,0,0,0,0
2015,Fall,303,ECON,Inter Macroeconomic Theory,"Khan, Asad R",0,2,4,4,9,7,5,1,1,0,0,0,0,0
2015,Fall,303,ECON,Inter Macroeconomic Theory,"Khan, Asad R",1,2,5,3,10,4,3,1,0,1,1,0,0,2
2015,Fall,303,ECON,Inter Macroeconomic Theory,"Da Silva Cortes, Gustavo",3,3,5,6,11,1,3,0,1,0,1,0,0,0
2015,Fall,303,ECON,Inter Macroeconomic Theory,"Da Silva Cortes, Gustavo",1,3,3,10,7,3,2,1,1,1,0,0,0,1
2015,Fall,303,ECON,Inter Macroeconomic Theory,"Da Silva Cortes, Gustavo",0,9,4,2,6,5,2,1,1,0,0,0,1,0
2015,Fall,411,ECON,Public Sector Economics,"Arvin-Rad, Hassan",3,8,5,0,2,3,5,4,3,0,1,0,1,2
2015,Fall,414,ECON,Urban Economics,"McMillen, Daniel P",1,13,2,3,22,1,0,4,0,0,0,0,0,0
2015,Fall,420,ECON,International Economics,"Baer, Werner",0,40,35,30,68,13,6,19,0,0,0,0,0,0
2015,Fall,440,ECON,Economics of Labor Markets,"Schneider, Rodrigo A",1,3,1,1,2,3,2,2,5,0,1,0,5,1
2015,Fall,450,ECON,Development Economics,"Veras De Paiva, Henrique",2,1,5,6,6,2,1,2,1,0,1,0,0,0
2015,Fall,462,ECON,Macroeconomic Policy,"Paiva, Claudio A",3,2,2,3,4,7,4,1,1,1,0,0,1,0
2015,Fall,469,ECON,Economics of Risk,"Sahakyan, Zaruhi M",6,2,4,2,5,3,0,0,1,0,0,0,0,0
2015,Fall,469,ECON,Economics of Risk,"Sahakyan, Zaruhi M",14,5,1,3,4,2,2,0,0,0,0,0,0,0
2015,Fall,471,ECON,Intro to Applied Econometrics,"Yang, Lanwei J",0,7,3,6,2,4,2,0,1,0,0,0,0,0
2015,Fall,471,ECON,Intro to Applied Econometrics,"Arvin-Rad, Hassan",3,10,3,3,1,10,0,1,5,0,3,0,0,0
2015,Fall,480,ECON,Industrial Comp and Monopoly,"Marshall, Guillermo",9,8,6,7,1,8,1,6,0,0,0,1,1,1
2015,Fall,481,ECON,Govt Reg of Economic Activity,"Arnould, Richard J",7,5,4,1,9,0,0,0,0,0,0,0,0,0
2015,Fall,482,ECON,Health Economics,"Arnould, Richard J",1,14,6,6,5,1,0,0,0,0,0,0,0,0
2015,Fall,490,ECON,Financial Economics,"Wang, Xin",12,7,4,4,3,1,1,1,2,0,0,0,0,0
2015,Fall,490,ECON,Economics of War and Terrorism,"Das, Satya P",0,5,4,7,5,2,0,0,0,0,0,0,0,0
2015,Fall,490,ECON,Economics of Organizations,"Arvan, Lanny",0,10,1,1,11,3,0,2,0,0,0,0,0,0
2015,Fall,490,ECON,Auctions,"Shafer, Rachel C",2,12,3,3,6,1,0,1,0,0,0,0,0,0
2015,Fall,490,ECON,Game Theory,"Fung, Juan F",5,1,0,2,2,2,2,0,5,0,2,0,0,0
2015,Fall,490,ECON,Monetary Economics,"Zhao, Rui",2,3,3,8,5,4,1,0,0,0,0,0,2,0
2015,Fall,490,ECON,Environmental Economics,"Buckley, Bryan D",2,3,2,7,8,6,1,0,0,0,0,0,0,0
2015,Fall,490,ECON,Economic Forecasting,"Park, Woong Yong",2,8,7,1,5,1,1,1,0,0,0,0,0,0
2015,Fall,490,ECON,Economics of Information,"Williams, Steven R",1,4,4,5,5,4,1,2,0,0,1,0,0,0
2015,Fall,490,ECON,Migration and Econ Development,"Kleemans, Maria",5,3,5,3,4,1,0,1,0,0,0,0,1,0
2015,Fall,490,ECON,Game Theory,"Li, Zening",3,6,0,3,5,4,0,4,0,0,3,0,1,1
2015,Fall,500,ECON,Microeconomics,"Krasa, Stefan",0,9,3,10,7,3,0,0,0,0,0,0,0,0
2015,Fall,500,ECON,Microeconomics,"Krasa, Stefan",2,4,3,7,4,1,0,1,0,0,0,0,0,0
2015,Fall,501,ECON,Macroeconomics,"Parente, Stephen L",4,9,13,8,6,1,0,0,0,0,0,0,0,0
2015,Fall,502,ECON,Economic Statistics,"Toossi, Ali",0,2,5,9,4,3,0,0,0,0,0,0,0,0
2015,Fall,502,ECON,Economic Statistics,"Toossi, Ali",2,5,5,5,6,3,1,0,0,0,0,0,0,0
2015,Fall,510,ECON,Economics of Taxation,"Giertz, J F",1,12,21,2,1,0,0,0,0,0,0,0,0,0
2015,Fall,513,ECON,International Trade,"Das, Satya P",0,10,3,10,7,1,0,0,0,0,0,0,0,0
2015,Fall,517,ECON,Monetary Policy,"Paiva, Claudio A",6,9,12,11,10,5,0,3,0,0,0,0,0,0
2015,Fall,530,ECON,Microeconomic Theory I,"Lemus Encalada, Jorge A",3,7,4,7,7,1,1,0,0,0,0,0,0,0
2015,Fall,531,ECON,Macroeconomic Theory I,"Feng, Zhigang",2,5,7,6,9,2,1,0,0,0,0,0,0,0
2015,Fall,532,ECON,Econometric Analysis I,"Bera, Anil K",11,18,10,7,4,0,0,0,0,0,0,0,0,0
2015,Fall,101,EDUC,Education Orientation Seminar,"McCarthey, Sarah J",45,38,2,1,1,0,0,1,0,0,0,0,0,0
2015,Fall,101,EDUC,Education Orientation Seminar,"McCarthey, Sarah J",9,50,5,1,0,1,0,2,1,0,0,0,0,0
2015,Fall,201,EDUC,Identity and Difference in Edu,"Mayo, Cris S",0,64,12,2,2,0,0,0,0,0,0,0,0,0
2015,Fall,411,EIL,Intro to TESL Methodology,"Franks, Suzanne C",1,15,4,0,0,0,0,0,1,0,0,0,0,0
2015,Fall,198,ENG,Inspiring Interacting Informin,"Witmer, Ann-Perry",4,14,6,1,0,0,0,0,0,0,0,0,0,0
2015,Fall,198,ENG,Decoding Dr. Dre,"Patterson, William",11,8,8,4,0,1,0,0,0,0,1,0,0,0
2015,Fall,198,ENG,Essentials in MATLAB and Excel,"Witmer, Ann-Perry",21,12,4,2,2,0,0,0,1,0,0,0,0,0
2015,Fall,198,ENG,Grand Challenges,"Bradley, Joe A",13,16,8,4,0,6,0,0,0,0,0,0,0,0
2015,Fall,198,ENG,Introduction to Sustainability,"Witmer, Ann-Perry",2,12,5,3,1,0,0,0,0,0,0,0,0,0
2015,Fall,198,ENG,IEFX Projects 1,"Bradley, Joe A",0,23,4,3,0,1,0,1,0,0,0,0,0,0
2015,Fall,198,ENG,IEFX Projects 2,"Bradley, Joe A",0,16,8,11,6,1,1,0,0,0,0,0,0,0
2015,Fall,198,ENG,IEFX Projects 3,"Bradley, Joe A",8,39,6,1,0,0,1,2,0,0,0,0,0,2
2015,Fall,198,ENG,Renaissance Engineer,"Bradley, Joe A",4,10,3,2,2,1,0,0,0,0,0,0,0,0
2015,Fall,199,ENG,MEP Mentoring,"Favila, Ivanhoe",0,43,0,0,1,0,0,0,0,0,0,0,0,0
2015,Fall,199,ENG,Undergraduate Open Seminar,"Dai, Yameng",18,6,0,2,1,2,0,0,1,1,2,1,1,0
2015,Fall,199,ENG,Undergrad Research Seminar,"Mamaril, Natasha Johanna",22,2,1,1,0,0,0,0,0,0,0,0,0,0
2015,Fall,200,ENG,Introduction to Innovation,"Larson, Stephanie M",0,17,4,0,0,0,1,0,1,0,0,0,0,0
2015,Fall,333,ENG,"Creativity, Innovation, Vision","Jahnke, Keilin T",0,6,5,2,6,1,1,1,0,0,0,0,1,0
2015,Fall,333,ENG,"Creativity, Innovation, Vision","Jahnke, Keilin T",0,11,5,3,3,3,0,0,2,0,0,1,2,0
2015,Fall,360,ENG,Entrepreneurship for Engineers,"Durack, Gary P",47,30,0,3,13,3,0,2,0,0,0,0,2,0
2015,Fall,398,ENG,Honduras Water Project,"Litchfield, J B",0,11,6,0,1,0,3,0,0,0,0,0,0,0
2015,Fall,460,ENG,Entrepreneurship for Engineers,"Durack, Gary P",36,8,0,1,0,1,0,0,0,0,0,0,0,0
2015,Fall,461,ENG,Technology Entrepreneurship,"Lilly, Brian P",0,23,0,0,0,0,0,0,1,0,0,0,0,0
2015,Fall,466,ENG,High-Tech Venture Marketing,"Shabbir, Muhammad S",0,32,10,4,4,0,1,2,0,0,0,0,1,0
2015,Fall,471,ENG,Seminar Energy and Sustain Engrg,"Singer, Clifford E",6,35,7,7,1,0,0,0,2,0,0,0,0,0
2015,Fall,560,ENG,Managing Advanced Technol I,"Vojak, Bruce A",0,10,15,4,4,3,0,0,0,0,0,0,0,1
2015,Fall,101,ENGL,Intro to Poetry,"Wood, Gillen D",0,2,8,8,6,0,0,2,0,0,0,0,0,0
2015,Fall,103,ENGL,Intro to Fiction,"Sutor, Sarah A",0,3,3,5,4,3,0,3,0,1,0,1,1,0
2015,Fall,104,ENGL,Intro to Film,"Claborn, John P",0,20,10,3,0,1,0,1,0,0,0,0,1,0
2015,Fall,104,ENGL,Intro to Film,"Slobodnik, Sydney J",0,3,4,9,4,2,2,2,0,1,0,1,1,1
2015,Fall,104,ENGL,Intro to Film,"Holguin, Marilyn M",0,23,6,0,1,0,0,1,0,0,0,0,0,0
2015,Fall,116,ENGL,Intro to American Literature,"Soto Crespo, Ramon E",6,15,6,1,1,2,0,0,0,0,0,0,0,0
2015,Fall,116,ENGL,Intro to American Literature,"Moss, Andrew P",0,9,8,7,2,3,0,0,0,0,0,0,0,0
2015,Fall,119,ENGL,Literature of Fantasy,"Underwood, William E",2,2,8,4,5,1,1,0,1,1,0,0,0,0
2015,Fall,119,ENGL,Literature of Fantasy,"Baron, Iryce W",1,10,2,3,2,0,0,1,0,0,0,0,2,0
2015,Fall,121,ENGL,Comics and Graphic Narratives,"Barrett, Robert W",0,7,6,9,3,2,1,1,0,0,0,0,0,0
2015,Fall,200,ENGL,Intro to the Study of Lit,"Odom, Michael J",0,2,7,3,6,3,2,1,1,0,0,0,0,0
2015,Fall,200,ENGL,Intro to the Study of Lit,"Simon, Kaia L",0,6,9,8,6,1,1,0,0,0,0,0,0,0
2015,Fall,200,ENGL,Intro to the Study of Lit,"Merrill, Andrew",0,10,2,3,2,5,2,1,1,0,0,0,2,0
2015,Fall,200,ENGL,Intro to the Study of Lit,"Burstein, Aaron K",0,7,12,3,1,1,1,0,0,0,0,0,2,0
2015,Fall,200,ENGL,Intro to the Study of Lit,"O'Brien, Matthew J",1,3,9,4,3,3,1,1,0,0,0,0,0,0
2015,Fall,202,ENGL,Medieval Lit and Culture,"Barrett, Robert W",0,4,6,4,5,2,2,1,1,1,0,0,1,0
2015,Fall,218,ENGL,Introduction to Shakespeare,,16,6,1,1,0,0,0,1,0,0,0,0,0,0
2015,Fall,218,ENGL,Introduction to Shakespeare,"Pulsifer, Rebecah J",4,12,4,0,3,2,1,0,1,0,0,0,0,0
2015,Fall,245,ENGL,The Short Story,"Pollock, Anthony",2,12,5,9,3,0,0,0,0,0,0,0,0,0
2015,Fall,247,ENGL,The British Novel,"Baron, Iryce W",2,10,5,8,3,1,1,0,0,0,0,0,1,0
2015,Fall,251,ENGL,The American Novel Since 1914,"Hunt, Irvin J",1,14,5,2,2,0,0,1,0,0,0,0,0,0
2015,Fall,259,ENGL,Afro-American Literature I,"Quintana Wulf, Isabel",2,6,6,2,3,3,0,1,0,0,0,0,0,0
2015,Fall,285,ENGL,Postcolonial Lit in English,"Young, Jessica K",1,14,4,1,2,1,1,0,0,0,0,0,0,0
2015,Fall,286,ENGL,Asian American Literature,"Koshy, Susan",0,6,5,5,5,0,0,0,0,0,0,0,2,0
2015,Fall,300,ENGL,Writing About Lit TextandCulture,"Morris, David",0,5,10,5,2,2,0,0,0,0,0,0,0,0
2015,Fall,301,ENGL,CriticalApproaches to LitandText,"Parker, Robert D",0,10,4,7,2,0,1,0,0,0,0,0,0,0
2015,Fall,301,ENGL,CriticalApproaches to LitandText,"Loughran, Patricia",0,17,4,1,1,1,0,0,0,0,1,0,0,2
2015,Fall,325,ENGL,Lesbian/Queer Media Cultures,"Foote, Stephanie",0,15,2,4,1,1,0,0,0,0,0,0,0,0
2015,Fall,373,ENGL,Haunted Cinema,"Newcomb, John T",1,4,8,2,5,0,0,1,0,0,0,0,1,0
2015,Fall,418,ENGL,Shakespeare,"Newcomb, Lori H",1,10,11,6,1,0,0,0,0,0,0,0,1,0
2015,Fall,429,ENGL,18th Century Fiction,"Pollock, Anthony",0,14,7,6,1,0,0,0,0,0,0,0,0,0
2015,Fall,440,EOL,Prof Issues for Teachers,"Lewis, Alisha L",0,22,2,1,0,0,0,0,0,0,0,0,0,1
2015,Fall,440,EOL,Prof Issues for Teachers,"Lewis, Alisha L",1,27,24,4,3,0,0,0,0,0,0,0,0,1
2015,Fall,570,EOL,Organization of Higher Ed,"Giani, Matthew S",11,9,8,0,1,0,0,0,0,0,0,0,0,0
2015,Fall,572,EOL,The College Student,"Hood, Denice W",0,23,0,0,2,0,0,0,0,0,0,0,0,0
2015,Fall,201,EPS,Foundations of Education,"Higgins, Christopher R",11,6,1,2,0,0,0,1,0,0,0,0,0,0
